# kon = 10.000000
#              p = 0.500000
#              R = 1.000000
#              tmax  = 2000
#              L  = 200
#              M  = 10
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.369999999999999607e-01,3.095319046560466789e-02
2.000000000000000000e+00,3.649999999999999911e-01,3.185121661726596914e-02
3.000000000000000000e+00,5.119999999999998996e-01,4.538281613121864649e-02
4.000000000000000000e+00,6.039999999999999813e-01,5.385536185005165150e-02
5.000000000000000000e+00,7.189999999999999725e-01,5.229627137760396727e-02
6.000000000000000000e+00,8.140000000000000568e-01,5.018366268019901905e-02
7.000000000000000000e+00,9.420000000000001705e-01,6.694475334184149529e-02
8.000000000000000000e+00,9.749999999999999778e-01,8.978028736866462689e-02
9.000000000000000000e+00,1.004000000000000004e+00,8.381169369485381992e-02
1.000000000000000000e+01,1.038999999999999924e+00,9.582744909471398176e-02
1.100000000000000000e+01,1.104999999999999760e+00,9.789024466207038588e-02
1.200000000000000000e+01,1.159999999999999920e+00,9.956907150315301436e-02
1.300000000000000000e+01,1.232999999999999874e+00,1.025967835753148621e-01
1.400000000000000000e+01,1.256999999999999895e+00,1.140793583432164887e-01
1.500000000000000000e+01,1.362000000000000099e+00,1.388149847819031557e-01
1.600000000000000000e+01,1.443999999999999728e+00,1.478458656845026697e-01
1.700000000000000000e+01,1.463000000000000078e+00,1.347668356829676284e-01
1.800000000000000000e+01,1.539000000000000146e+00,1.390643735828842598e-01
1.900000000000000000e+01,1.689999999999999947e+00,1.174819135016109684e-01
2.000000000000000000e+01,1.717000000000000082e+00,1.061795648889182486e-01
2.100000000000000000e+01,1.735000000000000098e+00,1.044246139566721160e-01
2.200000000000000000e+01,1.729000000000000314e+00,9.921139047508606423e-02
2.300000000000000000e+01,1.816999999999999726e+00,1.084532157199591812e-01
2.400000000000000000e+01,1.860999999999999988e+00,1.065593731212791800e-01
2.500000000000000000e+01,1.927000000000000046e+00,1.266100311981637194e-01
2.600000000000000000e+01,2.000999999999999890e+00,9.983436282162569397e-02
2.700000000000000000e+01,1.969000000000000083e+00,1.104124087229329532e-01
2.800000000000000000e+01,2.072000000000000064e+00,9.547565134629877603e-02
2.900000000000000000e+01,2.106000000000000316e+00,1.191906036564963356e-01
3.000000000000000000e+01,2.173000000000000043e+00,1.330342061275971155e-01
3.100000000000000000e+01,2.181000000000000050e+00,1.181985617509790226e-01
3.200000000000000000e+01,2.208000000000000185e+00,1.134001763667058793e-01
3.300000000000000000e+01,2.206999999999999851e+00,1.200753929829088545e-01
3.400000000000000000e+01,2.219000000000000306e+00,1.440100690924075721e-01
3.500000000000000000e+01,2.206999999999999851e+00,1.498669409843278177e-01
3.600000000000000000e+01,2.225999999999999979e+00,1.437789970753725610e-01
3.700000000000000000e+01,2.363000000000000433e+00,1.799502709083818097e-01
3.800000000000000000e+01,2.408000000000000362e+00,2.135312623481629146e-01
3.900000000000000000e+01,2.427999999999999936e+00,2.076140650341396776e-01
4.000000000000000000e+01,2.463999999999999968e+00,2.014010923505629436e-01
4.100000000000000000e+01,2.552999999999999936e+00,1.910604616345307483e-01
4.200000000000000000e+01,2.609000000000000430e+00,1.727278205732938887e-01
4.300000000000000000e+01,2.587999999999999634e+00,1.607967661366359602e-01
4.400000000000000000e+01,2.661000000000000032e+00,1.734153972402681376e-01
4.500000000000000000e+01,2.710999999999999410e+00,2.103970056821151957e-01
4.600000000000000000e+01,2.674000000000000377e+00,1.974244159165730039e-01
4.700000000000000000e+01,2.754000000000000004e+00,2.182026580956336337e-01
4.800000000000000000e+01,2.778999999999999915e+00,2.087412273605767365e-01
4.900000000000000000e+01,2.846000000000000085e+00,2.327539473349485022e-01
5.000000000000000000e+01,2.808000000000000274e+00,2.337982035859129393e-01
5.100000000000000000e+01,2.806000000000000050e+00,2.256820772680010190e-01
5.200000000000000000e+01,2.809000000000000163e+00,2.007408777503973951e-01
5.300000000000000000e+01,2.927000000000000490e+00,2.235399293191262793e-01
5.400000000000000000e+01,3.020999999999999908e+00,2.182496277201864676e-01
5.500000000000000000e+01,2.927000000000000490e+00,2.249179850523297108e-01
5.600000000000000000e+01,2.931999999999999940e+00,2.233777070345203675e-01
5.700000000000000000e+01,3.039000000000000590e+00,2.502576672152124204e-01
5.800000000000000000e+01,3.114999999999999769e+00,2.655494304268039008e-01
5.900000000000000000e+01,3.149000000000000021e+00,2.429462903606474100e-01
6.000000000000000000e+01,3.108000000000000096e+00,2.696953837202261117e-01
6.100000000000000000e+01,3.033000000000000362e+00,2.343973122712800783e-01
6.200000000000000000e+01,3.125000000000000000e+00,2.602585253166550538e-01
6.300000000000000000e+01,3.205999999999999517e+00,2.595234093487521210e-01
6.400000000000000000e+01,3.173000000000000043e+00,2.574919416214806467e-01
6.500000000000000000e+01,3.128999999999999559e+00,2.372907499250655472e-01
6.600000000000000000e+01,3.078999999999999737e+00,2.309564894087195452e-01
6.700000000000000000e+01,3.193999999999999950e+00,2.378957754984312167e-01
6.800000000000000000e+01,3.250000000000000000e+00,2.591254522427312024e-01
6.900000000000000000e+01,3.174000000000000377e+00,2.437014567047147973e-01
7.000000000000000000e+01,3.153999999999999915e+00,2.504244397018788870e-01
7.100000000000000000e+01,3.272999999999999687e+00,2.541969708710156706e-01
7.200000000000000000e+01,3.414000000000000146e+00,2.723167273598888216e-01
7.300000000000000000e+01,3.447999999999999510e+00,3.106148740804277608e-01
7.400000000000000000e+01,3.523000000000000576e+00,3.087816380551148820e-01
7.500000000000000000e+01,3.575000000000000178e+00,3.188769355096099933e-01
7.600000000000000000e+01,3.539999999999999147e+00,3.249892305907997048e-01
7.700000000000000000e+01,3.589999999999999858e+00,3.210327086139354025e-01
7.800000000000000000e+01,3.579999999999999627e+00,3.116696969549654361e-01
7.900000000000000000e+01,3.581999999999999851e+00,3.338766239196748198e-01
8.000000000000000000e+01,3.604999999999999538e+00,2.998541312038238704e-01
8.100000000000000000e+01,3.585999999999999410e+00,2.797148548075342744e-01
8.200000000000000000e+01,3.552999999999999936e+00,3.132029693345834143e-01
8.300000000000000000e+01,3.511999999999999567e+00,3.157270973483271015e-01
8.400000000000000000e+01,3.536000000000000476e+00,2.981415771072529197e-01
8.500000000000000000e+01,3.634000000000000341e+00,3.246511974411921408e-01
8.600000000000000000e+01,3.706000000000000405e+00,3.074026675225834393e-01
8.700000000000000000e+01,3.714000000000000856e+00,3.219478218593813668e-01
8.800000000000000000e+01,3.730000000000000426e+00,2.959358038494159793e-01
8.900000000000000000e+01,3.809000000000000163e+00,2.864871724877048886e-01
9.000000000000000000e+01,3.720000000000000195e+00,2.974457933809116494e-01
9.100000000000000000e+01,3.714999999999999858e+00,3.171442889285570055e-01
9.200000000000000000e+01,3.853000000000000203e+00,3.013935964814116741e-01
9.300000000000000000e+01,4.044000000000000483e+00,3.168412851886572290e-01
9.400000000000000000e+01,4.006999999999999673e+00,3.150652313410668426e-01
9.500000000000000000e+01,4.049000000000000377e+00,3.196324451616261997e-01
9.600000000000000000e+01,4.044999999999999929e+00,2.910644258579189736e-01
9.700000000000000000e+01,4.166999999999999815e+00,3.318525274877381359e-01
9.800000000000000000e+01,4.153999999999999915e+00,3.223513610953116504e-01
9.900000000000000000e+01,4.068999999999999950e+00,3.089221584800934672e-01
1.000000000000000000e+02,4.184999999999999609e+00,3.162064199221767957e-01
1.010000000000000000e+02,4.156000000000000583e+00,3.320457799761954432e-01
1.020000000000000000e+02,4.171999999999999709e+00,3.168368665417582997e-01
1.030000000000000000e+02,4.291999999999999815e+00,3.387352948837779043e-01
1.040000000000000000e+02,4.315999999999999837e+00,3.694054682865428041e-01
1.050000000000000000e+02,4.322000000000000064e+00,3.522209533801189951e-01
1.060000000000000000e+02,4.415999999999999481e+00,3.841411199025691614e-01
1.070000000000000000e+02,4.475999999999999979e+00,3.877452772117282453e-01
1.080000000000000000e+02,4.641999999999998572e+00,4.061694227782293165e-01
1.090000000000000000e+02,4.691000000000000725e+00,4.054416110859860312e-01
1.100000000000000000e+02,4.650000000000000355e+00,3.891966084127660985e-01
1.110000000000000000e+02,4.608000000000001428e+00,3.542846313347504106e-01
1.120000000000000000e+02,4.661999999999999034e+00,3.488804952988917019e-01
1.130000000000000000e+02,4.633000000000000895e+00,3.755983226799608499e-01
1.140000000000000000e+02,4.668000000000000149e+00,3.665209407387249874e-01
1.150000000000000000e+02,4.665000000000000036e+00,3.946549125501923050e-01
1.160000000000000000e+02,4.804999999999999716e+00,3.695761085351703668e-01
1.170000000000000000e+02,4.788999999999999702e+00,4.042386671262410691e-01
1.180000000000000000e+02,4.858999999999999986e+00,3.994232091403803753e-01
1.190000000000000000e+02,5.080000000000000071e+00,3.939695419699345003e-01
1.200000000000000000e+02,5.091000000000001080e+00,4.019165336235871466e-01
1.210000000000000000e+02,5.204000000000000625e+00,3.936805811822574608e-01
1.220000000000000000e+02,5.043999999999999595e+00,3.820240830104824070e-01
1.230000000000000000e+02,5.096000000000000973e+00,4.124104751336948871e-01
1.240000000000000000e+02,4.978999999999999204e+00,3.748344968115928100e-01
1.250000000000000000e+02,5.147999999999999687e+00,3.722789276872920383e-01
1.260000000000000000e+02,5.094000000000000306e+00,3.669664834831649625e-01
1.270000000000000000e+02,5.074999999999999289e+00,3.598367685492964707e-01
1.280000000000000000e+02,5.029999999999999361e+00,3.506593788849799997e-01
1.290000000000000000e+02,4.977999999999999758e+00,3.580525101154857226e-01
1.300000000000000000e+02,5.195999999999999730e+00,3.277627190514503797e-01
1.310000000000000000e+02,5.112000000000000099e+00,2.747136691175012801e-01
1.320000000000000000e+02,5.166000000000000369e+00,2.658578567580804353e-01
1.330000000000000000e+02,5.232999999999999652e+00,2.803642273900148751e-01
1.340000000000000000e+02,5.200999999999998735e+00,2.850103506892337490e-01
1.350000000000000000e+02,5.290000000000000036e+00,2.607335804993288209e-01
1.360000000000000000e+02,5.280000000000000249e+00,2.857761361625564267e-01
1.370000000000000000e+02,5.401999999999999247e+00,2.804382284924792357e-01
1.380000000000000000e+02,5.437999999999999723e+00,3.214865471524430696e-01
1.390000000000000000e+02,5.453999999999999737e+00,3.280615795852967476e-01
1.400000000000000000e+02,5.462000000000000632e+00,3.568187214819312225e-01
1.410000000000000000e+02,5.534000000000000696e+00,3.683319155327161587e-01
1.420000000000000000e+02,5.578999999999998849e+00,4.048442910552153551e-01
1.430000000000000000e+02,5.523999999999999133e+00,3.715701817961177822e-01
1.440000000000000000e+02,5.532999999999999474e+00,3.916223946609794782e-01
1.450000000000000000e+02,5.453999999999999737e+00,3.715002018841981335e-01
1.460000000000000000e+02,5.463000000000000078e+00,3.766007169403690624e-01
1.470000000000000000e+02,5.587000000000000632e+00,3.730711728343533151e-01
1.480000000000000000e+02,5.482000000000000206e+00,3.456119210906938299e-01
1.490000000000000000e+02,5.322000000000000064e+00,3.813969061227424073e-01
1.500000000000000000e+02,5.343000000000000860e+00,4.112713216357298807e-01
1.510000000000000000e+02,5.427000000000000490e+00,4.185571645546160569e-01
1.520000000000000000e+02,5.526999999999999247e+00,4.237170046151085279e-01
1.530000000000000000e+02,5.511000000000000121e+00,4.568029115493902337e-01
1.540000000000000000e+02,5.482999999999999652e+00,4.232423655543002816e-01
1.550000000000000000e+02,5.494999999999999218e+00,4.055693528855454089e-01
1.560000000000000000e+02,5.485999999999999766e+00,4.155916264796489790e-01
1.570000000000000000e+02,5.589000000000000412e+00,4.253127084863558838e-01
1.580000000000000000e+02,5.685999999999999943e+00,4.159331677084673329e-01
1.590000000000000000e+02,5.625999999999999446e+00,4.009294202225623382e-01
1.600000000000000000e+02,5.650000000000000355e+00,3.839895831920444036e-01
1.610000000000000000e+02,5.737000000000000099e+00,3.818744558097595387e-01
1.620000000000000000e+02,5.738999999999998991e+00,3.661050395719785966e-01
1.630000000000000000e+02,5.794999999999999929e+00,3.497120243857794186e-01
1.640000000000000000e+02,5.771000000000000796e+00,3.492003722792974552e-01
1.650000000000000000e+02,5.743000000000000327e+00,3.126469254606543680e-01
1.660000000000000000e+02,5.735999999999999766e+00,3.258901655466147629e-01
1.670000000000000000e+02,5.830000000000000071e+00,3.348133808556640889e-01
1.680000000000000000e+02,5.810999999999999943e+00,3.593701434454453225e-01
1.690000000000000000e+02,5.784000000000000696e+00,3.828294659505717679e-01
1.700000000000000000e+02,5.788999999999999702e+00,3.441553428322738917e-01
1.710000000000000000e+02,5.913999999999999702e+00,3.718903064076825027e-01
1.720000000000000000e+02,5.714999999999999858e+00,3.460354028130647186e-01
