# kon = 100.000000
#              p = 0.500000
#              R = 1.000000
#              tmax  = 2000
#              L  = 200
#              M  = 10
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.920000000000000040e-01,1.912066944434739207e-02
2.000000000000000000e+00,3.340000000000000191e-01,2.187235698318770391e-02
3.000000000000000000e+00,3.980000000000000204e-01,2.411638447197256632e-02
4.000000000000000000e+00,5.340000000000000302e-01,3.203747805305529744e-02
5.000000000000000000e+00,7.269999999999999796e-01,6.428141255448575897e-02
6.000000000000000000e+00,8.380000000000000782e-01,7.397026429586418816e-02
7.000000000000000000e+00,9.000000000000000222e-01,5.379591062525105466e-02
8.000000000000000000e+00,1.019000000000000128e+00,5.097940760738593757e-02
9.000000000000000000e+00,1.045999999999999819e+00,4.779539726793784193e-02
1.000000000000000000e+01,1.108999999999999986e+00,5.062509259250791427e-02
1.100000000000000000e+01,1.164999999999999813e+00,5.894488951554664041e-02
1.200000000000000000e+01,1.270999999999999908e+00,7.844042325230021762e-02
1.300000000000000000e+01,1.339999999999999858e+00,7.986238163240562404e-02
1.400000000000000000e+01,1.373999999999999888e+00,8.651242685302497348e-02
1.500000000000000000e+01,1.453000000000000069e+00,1.004096608897769582e-01
1.600000000000000000e+01,1.500000000000000222e+00,9.899494936611664964e-02
1.700000000000000000e+01,1.584000000000000075e+00,1.026664502162220188e-01
1.800000000000000000e+01,1.625000000000000444e+00,8.998055345462149801e-02
1.900000000000000000e+01,1.694000000000000172e+00,8.788856580921095007e-02
2.000000000000000000e+01,1.766000000000000014e+00,6.764909459852362639e-02
2.100000000000000000e+01,1.792999999999999927e+00,8.281364621848259777e-02
2.200000000000000000e+01,1.805000000000000382e+00,8.376455097474110045e-02
2.300000000000000000e+01,1.901999999999999691e+00,7.327755454434871363e-02
2.400000000000000000e+01,1.983000000000000096e+00,5.933043064060804922e-02
2.500000000000000000e+01,1.996999999999999886e+00,6.660405393067302116e-02
2.600000000000000000e+01,2.088999999999999524e+00,6.103195884124974768e-02
