# kon = 0.010000
#              p = 0.900000
#              R = 1.000000
#              tmax  = 10000
#              teq = 0 
#              L  = 200
#              M  = 100
#              run time 827.979514 seconds
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.461111111111107169e-02,1.510978343840690139e-03
2.000000000000000000e+00,5.238888888888879741e-02,1.767775682658162279e-03
3.000000000000000000e+00,6.361111111111102112e-02,2.196201827960217803e-03
4.000000000000000000e+00,7.094444444444433784e-02,2.351588640855893034e-03
5.000000000000000000e+00,7.455555555555547220e-02,2.505771116620369998e-03
6.000000000000000000e+00,8.316666666666656937e-02,2.910660482509845690e-03
7.000000000000000000e+00,8.549999999999989553e-02,2.961580117120496142e-03
8.000000000000000000e+00,8.988888888888879602e-02,3.070549072224424032e-03
9.000000000000000000e+00,9.294444444444435738e-02,3.083063051216724474e-03
1.000000000000000000e+01,9.377777777777765444e-02,3.314092617375562818e-03
1.100000000000000000e+01,9.366666666666660646e-02,3.505744844334830659e-03
1.200000000000000000e+01,9.527777777777771129e-02,3.835647449652365877e-03
1.300000000000000000e+01,9.572222222222213917e-02,3.507359986382076102e-03
1.400000000000000000e+01,9.883333333333327309e-02,3.568807768553650638e-03
1.500000000000000000e+01,1.035555555555554841e-01,3.750325088789629394e-03
1.600000000000000000e+01,1.088333333333332820e-01,4.136628763965192156e-03
1.700000000000000000e+01,1.089999999999999442e-01,4.180923756395244634e-03
1.800000000000000000e+01,1.106111111111110490e-01,4.375926709612631277e-03
1.900000000000000000e+01,1.149999999999999772e-01,4.561310727801333800e-03
2.000000000000000000e+01,1.169444444444444620e-01,4.589558062589089819e-03
2.100000000000000000e+01,1.176666666666666694e-01,4.316477187318611131e-03
2.200000000000000000e+01,1.194444444444444503e-01,4.112237083043788349e-03
2.300000000000000000e+01,1.259444444444443867e-01,4.695713175037653439e-03
2.400000000000000000e+01,1.256111111111111456e-01,4.654013931974457924e-03
2.500000000000000000e+01,1.257777777777777661e-01,4.809019304043879797e-03
2.600000000000000000e+01,1.257222222222222352e-01,4.906316790062014918e-03
2.700000000000000000e+01,1.268888888888889122e-01,4.606570723125879424e-03
2.800000000000000000e+01,1.268333333333333257e-01,4.538623683262537137e-03
2.900000000000000000e+01,1.272222222222222088e-01,4.279220535922602549e-03
3.000000000000000000e+01,1.287777777777777688e-01,4.646371211181771557e-03
3.100000000000000000e+01,1.302777777777777701e-01,4.846008284794437772e-03
3.200000000000000000e+01,1.317777777777777992e-01,4.712133012857786310e-03
3.300000000000000000e+01,1.337777777777777177e-01,5.242089866917535278e-03
3.400000000000000000e+01,1.331666666666666832e-01,5.461116762741505606e-03
3.500000000000000000e+01,1.302777777777777424e-01,4.963679812795204760e-03
3.600000000000000000e+01,1.298888888888888316e-01,4.667182511172298688e-03
3.700000000000000000e+01,1.339444444444444493e-01,4.736836861956526465e-03
3.800000000000000000e+01,1.337777777777777177e-01,4.834086786739394577e-03
3.900000000000000000e+01,1.330555555555555103e-01,4.580807384762677556e-03
4.000000000000000000e+01,1.331111111111111245e-01,4.403225529282868596e-03
4.100000000000000000e+01,1.341666666666666285e-01,5.130623984383945839e-03
4.200000000000000000e+01,1.350555555555555398e-01,5.005980990676287684e-03
4.300000000000000000e+01,1.377222222222221903e-01,4.792802602874800082e-03
4.400000000000000000e+01,1.382777777777777217e-01,4.551417497282347555e-03
4.500000000000000000e+01,1.422777777777776975e-01,4.669902978345534875e-03
4.600000000000000000e+01,1.441666666666666374e-01,4.698551786336815569e-03
4.700000000000000000e+01,1.466111111111111087e-01,4.365192711371103026e-03
4.800000000000000000e+01,1.468888888888889022e-01,4.666216909543916685e-03
4.900000000000000000e+01,1.521666666666666723e-01,4.778355908174399154e-03
5.000000000000000000e+01,1.504999999999999949e-01,4.644188589443906494e-03
5.100000000000000000e+01,1.449444444444444313e-01,4.667390816830858588e-03
5.200000000000000000e+01,1.450555555555555765e-01,4.721173086071087273e-03
5.300000000000000000e+01,1.489999999999999380e-01,4.959328409331744542e-03
5.400000000000000000e+01,1.465000000000000746e-01,5.081226035583475721e-03
5.500000000000000000e+01,1.473333333333333439e-01,4.759966801419655488e-03
5.600000000000000000e+01,1.526111111111111140e-01,5.089601478492844326e-03
5.700000000000000000e+01,1.511111111111111127e-01,4.855949640758257246e-03
5.800000000000000000e+01,1.548888888888888260e-01,5.871189334158017845e-03
5.900000000000000000e+01,1.547777777777777919e-01,5.549452202973408771e-03
6.000000000000000000e+01,1.560555555555555307e-01,5.525527180033044591e-03
6.100000000000000000e+01,1.566666666666666208e-01,5.710073403346484222e-03
6.200000000000000000e+01,1.582222222222221808e-01,5.892807920269010208e-03
6.300000000000000000e+01,1.571111111111110625e-01,5.738692585649854232e-03
6.400000000000000000e+01,1.558888888888888269e-01,5.424464472629056053e-03
6.500000000000000000e+01,1.581111111111110912e-01,5.638502997195509424e-03
6.600000000000000000e+01,1.580000000000000016e-01,4.922435410482331464e-03
6.700000000000000000e+01,1.619999999999999218e-01,5.129628292552306824e-03
6.800000000000000000e+01,1.589999999999999192e-01,4.847539785840715085e-03
6.900000000000000000e+01,1.594999999999999751e-01,4.834479429889497297e-03
7.000000000000000000e+01,1.635555555555555374e-01,5.079807520412997837e-03
7.100000000000000000e+01,1.632222222222221852e-01,5.170416799112349804e-03
7.200000000000000000e+01,1.654999999999999249e-01,5.073712814931000473e-03
7.300000000000000000e+01,1.626666666666666539e-01,5.241736589064334081e-03
7.400000000000000000e+01,1.673333333333333339e-01,5.281156813043010913e-03
7.500000000000000000e+01,1.678333333333333066e-01,5.330609837023143546e-03
7.600000000000000000e+01,1.719444444444444275e-01,5.120989849339386418e-03
7.700000000000000000e+01,1.717777777777777237e-01,5.138020947724840533e-03
7.800000000000000000e+01,1.730555555555554903e-01,4.873951295875647398e-03
7.900000000000000000e+01,1.726111111111110485e-01,5.280557747383961970e-03
8.000000000000000000e+01,1.761111111111110239e-01,5.659308948783215235e-03
8.100000000000000000e+01,1.788333333333332331e-01,6.091227754365746358e-03
8.200000000000000000e+01,1.799999999999999656e-01,6.105553028004735358e-03
8.300000000000000000e+01,1.848333333333332662e-01,6.281884104409643857e-03
8.400000000000000000e+01,1.896111111111110914e-01,6.783083078466806484e-03
8.500000000000000000e+01,1.868888888888888544e-01,6.634887217960960815e-03
8.600000000000000000e+01,1.904444444444443330e-01,6.616981520636463707e-03
8.700000000000000000e+01,1.892222222222222083e-01,6.078102774166732614e-03
8.800000000000000000e+01,1.877222222222221237e-01,5.984184402486520706e-03
8.900000000000000000e+01,1.913333333333332997e-01,5.827944600938222627e-03
9.000000000000000000e+01,1.901111111111110918e-01,5.709846379633372673e-03
9.100000000000000000e+01,1.904444444444444162e-01,5.747828360711334031e-03
9.200000000000000000e+01,1.883333333333333248e-01,5.929368213174774672e-03
9.300000000000000000e+01,1.904444444444443330e-01,6.228211403280290229e-03
9.400000000000000000e+01,1.911111111111111205e-01,6.183909826375280291e-03
9.500000000000000000e+01,1.959999999999998965e-01,6.445919371448101051e-03
9.600000000000000000e+01,1.969444444444444220e-01,6.773849043505290705e-03
9.700000000000000000e+01,1.958888888888887514e-01,6.556788961182255342e-03
9.800000000000000000e+01,1.972222222222221877e-01,6.664583007710734794e-03
9.900000000000000000e+01,1.979444444444443674e-01,6.983956482406525682e-03
1.000000000000000000e+02,1.961666666666666003e-01,6.378346374189458948e-03
1.010000000000000000e+02,2.003888888888889497e-01,6.486098620021278280e-03
1.020000000000000000e+02,2.012777777777776667e-01,6.175346743900896572e-03
1.030000000000000000e+02,2.063333333333332575e-01,6.910816356701238172e-03
1.040000000000000000e+02,2.030555555555555447e-01,7.093891912704606076e-03
1.050000000000000000e+02,2.046666666666666079e-01,7.234058676723019443e-03
1.060000000000000000e+02,2.057777777777777539e-01,6.985399234770752093e-03
1.070000000000000000e+02,2.094999999999999640e-01,7.179056903569673576e-03
1.080000000000000000e+02,2.086111111111109695e-01,7.476454811152800743e-03
1.090000000000000000e+02,2.088333333333332875e-01,7.014576973949091312e-03
1.100000000000000000e+02,2.077222222222221415e-01,6.949507043535400712e-03
1.110000000000000000e+02,2.075555555555554654e-01,7.267176332789226922e-03
1.120000000000000000e+02,2.095555555555554395e-01,7.178534531831084683e-03
1.130000000000000000e+02,2.128888888888887942e-01,7.455166408125273210e-03
1.140000000000000000e+02,2.115555555555555522e-01,7.685837544824383576e-03
1.150000000000000000e+02,2.122222222222222565e-01,7.308037178846820900e-03
1.160000000000000000e+02,2.130555555555554981e-01,7.640201907357238933e-03
1.170000000000000000e+02,2.138333333333332087e-01,7.552897816871267933e-03
1.180000000000000000e+02,2.174444444444444124e-01,7.866172300850437712e-03
1.190000000000000000e+02,2.207777777777776840e-01,7.781990922382869651e-03
1.200000000000000000e+02,2.232222222222222385e-01,7.692139646787427183e-03
1.210000000000000000e+02,2.246666666666665702e-01,7.910502473466272944e-03
1.220000000000000000e+02,2.218888888888888022e-01,7.920445491897749879e-03
1.230000000000000000e+02,2.205555555555555047e-01,7.866752981321821839e-03
1.240000000000000000e+02,2.214444444444444160e-01,8.068005704595324415e-03
1.250000000000000000e+02,2.236111111111110661e-01,8.085337666738799320e-03
1.260000000000000000e+02,2.223888888888887749e-01,7.721404832839203272e-03
1.270000000000000000e+02,2.195000000000000007e-01,7.472375050068679088e-03
1.280000000000000000e+02,2.272777777777777730e-01,7.497775390238703257e-03
1.290000000000000000e+02,2.230000000000000038e-01,7.499390921770303191e-03
1.300000000000000000e+02,2.279999999999998972e-01,7.359347797189637677e-03
1.310000000000000000e+02,2.329444444444444540e-01,7.942795089082965720e-03
1.320000000000000000e+02,2.315000000000001501e-01,8.055768196427195299e-03
1.330000000000000000e+02,2.334444444444444544e-01,8.125550313747039247e-03
1.340000000000000000e+02,2.329444444444445095e-01,8.062355367637554296e-03
1.350000000000000000e+02,2.351111111111111596e-01,8.059531585812917259e-03
1.360000000000000000e+02,2.396666666666666945e-01,8.260802878505871596e-03
1.370000000000000000e+02,2.373333333333333683e-01,7.896350149215291062e-03
1.380000000000000000e+02,2.372222222222222232e-01,7.687772879830141737e-03
1.390000000000000000e+02,2.368333333333333401e-01,7.632231442384558411e-03
1.400000000000000000e+02,2.374444444444444025e-01,7.290963458154768595e-03
1.410000000000000000e+02,2.387222222222221690e-01,7.722603907433756368e-03
1.420000000000000000e+02,2.398333333333333151e-01,8.070696498773117025e-03
1.430000000000000000e+02,2.373888888888888438e-01,7.795952970359005911e-03
1.440000000000000000e+02,2.398888888888887905e-01,8.380746600407799549e-03
1.450000000000000000e+02,2.437222222222221735e-01,8.456006339276038106e-03
1.460000000000000000e+02,2.457222222222221475e-01,8.391226679406605521e-03
1.470000000000000000e+02,2.403888888888889019e-01,7.788427233108879966e-03
1.480000000000000000e+02,2.428333333333334287e-01,7.716942639653588849e-03
1.490000000000000000e+02,2.442777777777777604e-01,7.902747998381696656e-03
1.500000000000000000e+02,2.453333333333333477e-01,8.162213449491608624e-03
1.510000000000000000e+02,2.456111111111111411e-01,8.228336690447106763e-03
1.520000000000000000e+02,2.416111111111109711e-01,7.838845578272350678e-03
1.530000000000000000e+02,2.425555555555554965e-01,7.905389628929438556e-03
1.540000000000000000e+02,2.430555555555554414e-01,7.612682319574711268e-03
1.550000000000000000e+02,2.448333333333333472e-01,8.081855535017244685e-03
1.560000000000000000e+02,2.405555555555556058e-01,7.603402422275290680e-03
1.570000000000000000e+02,2.431666666666665311e-01,7.500146089112177776e-03
1.580000000000000000e+02,2.416666666666666408e-01,8.005206639015218298e-03
1.590000000000000000e+02,2.415555555555555789e-01,7.508217720160583267e-03
1.600000000000000000e+02,2.451111111111110852e-01,7.794537498454596862e-03
1.610000000000000000e+02,2.450000000000000788e-01,7.448796406214536550e-03
1.620000000000000000e+02,2.486111111111110328e-01,7.375039234045042795e-03
1.630000000000000000e+02,2.498888888888887716e-01,7.677922494214209706e-03
1.640000000000000000e+02,2.495555555555554472e-01,7.502542778828266701e-03
1.650000000000000000e+02,2.496666666666666479e-01,8.104190350341473545e-03
1.660000000000000000e+02,2.477222222222222325e-01,7.526945423437543872e-03
1.670000000000000000e+02,2.487777777777776811e-01,7.677359692749315297e-03
