# kon = 10.000000
#              p = 0.900000
#              R = 1.000000
#              tmax  = 10000
#              teq = 0 
#              L  = 200
#              M  = 100
#              run time 4009.059645 seconds
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.622222222222218346e-02,1.524450923212666365e-03
2.000000000000000000e+00,6.372222222222212462e-02,1.957030693628097028e-03
3.000000000000000000e+00,8.461111111111102590e-02,2.162895578605359987e-03
4.000000000000000000e+00,1.001111111111110813e-01,2.494413511315254038e-03
5.000000000000000000e+00,1.134444444444444311e-01,2.620173399219087856e-03
6.000000000000000000e+00,1.258333333333333248e-01,3.025993357968443341e-03
7.000000000000000000e+00,1.388333333333333086e-01,3.708095081817951080e-03
8.000000000000000000e+00,1.467222222222222539e-01,3.691076158774910052e-03
9.000000000000000000e+00,1.576111111111110630e-01,3.959404338540000422e-03
1.000000000000000000e+01,1.699444444444444813e-01,4.170068981281002500e-03
1.100000000000000000e+01,1.766111111111110799e-01,4.177611551066581601e-03
1.200000000000000000e+01,1.887222222222221524e-01,4.221823811612262188e-03
1.300000000000000000e+01,1.966111111111110421e-01,4.564959805375219150e-03
1.400000000000000000e+01,2.042777777777777803e-01,4.469274390798456606e-03
1.500000000000000000e+01,2.119999999999999107e-01,4.812355497269374047e-03
1.600000000000000000e+01,2.190555555555554756e-01,4.491593657071719405e-03
1.700000000000000000e+01,2.258333333333333581e-01,5.056089715370617500e-03
1.800000000000000000e+01,2.358888888888889257e-01,5.410563513245566017e-03
1.900000000000000000e+01,2.405555555555556058e-01,5.639641438562876044e-03
2.000000000000000000e+01,2.470555555555554728e-01,5.396875524977277558e-03
2.100000000000000000e+01,2.550555555555555909e-01,5.457521143984422375e-03
2.200000000000000000e+01,2.618888888888889488e-01,5.961305267626140075e-03
2.300000000000000000e+01,2.672777777777777253e-01,5.981398634903849730e-03
2.400000000000000000e+01,2.753333333333334298e-01,6.283586300045817044e-03
2.500000000000000000e+01,2.805555555555555580e-01,6.448992647913274860e-03
2.600000000000000000e+01,2.830555555555555602e-01,6.458975475842192518e-03
2.700000000000000000e+01,2.868888888888889155e-01,6.540245776330949265e-03
2.800000000000000000e+01,2.931111111111112666e-01,6.699050973878109896e-03
2.900000000000000000e+01,2.972222222222221655e-01,6.867574553429583832e-03
3.000000000000000000e+01,3.002777777777778101e-01,7.134672338847526316e-03
3.100000000000000000e+01,3.062222222222221735e-01,7.476415593281099739e-03
3.200000000000000000e+01,3.141666666666665941e-01,7.374620726803349409e-03
3.300000000000000000e+01,3.190000000000001723e-01,7.627184973322986838e-03
3.400000000000000000e+01,3.293333333333333113e-01,7.800395684803826390e-03
3.500000000000000000e+01,3.384444444444443256e-01,8.077433891503223856e-03
3.600000000000000000e+01,3.428888888888889097e-01,8.280230807303756366e-03
3.700000000000000000e+01,3.510555555555556206e-01,8.179957061676072089e-03
3.800000000000000000e+01,3.551111111111113217e-01,8.557243700695126021e-03
3.900000000000000000e+01,3.587777777777778065e-01,8.488983420067021390e-03
4.000000000000000000e+01,3.651111111111110530e-01,8.730915695898618795e-03
4.100000000000000000e+01,3.674444444444445179e-01,8.912821947157274077e-03
4.200000000000000000e+01,3.740000000000000546e-01,8.539624417103201803e-03
4.300000000000000000e+01,3.787222222222221268e-01,8.675584799017199700e-03
4.400000000000000000e+01,3.801111111111108998e-01,8.773268884149179950e-03
4.500000000000000000e+01,3.805555555555554803e-01,9.241111845884572226e-03
4.600000000000000000e+01,3.856111111111112377e-01,9.418950886509023027e-03
4.700000000000000000e+01,3.923888888888887871e-01,9.637777713729407322e-03
4.800000000000000000e+01,3.967222222222220873e-01,1.001360031946675264e-02
4.900000000000000000e+01,3.993333333333333179e-01,1.017630993782212348e-02
5.000000000000000000e+01,4.037222222222222046e-01,1.041457164117352494e-02
5.100000000000000000e+01,4.097777777777776853e-01,1.084831442786969927e-02
5.200000000000000000e+01,4.116111111111110943e-01,1.107524628380396683e-02
5.300000000000000000e+01,4.168333333333332225e-01,1.123032023553169334e-02
5.400000000000000000e+01,4.198888888888888116e-01,1.116187846485516659e-02
5.500000000000000000e+01,4.248888888888888160e-01,1.116721391693857937e-02
5.600000000000000000e+01,4.282777777777778128e-01,1.104287240097419527e-02
5.700000000000000000e+01,4.282777777777777573e-01,1.120793782862710211e-02
5.800000000000000000e+01,4.291111111111109988e-01,1.109056990153079250e-02
5.900000000000000000e+01,4.348888888888888249e-01,1.137792968648590822e-02
6.000000000000000000e+01,4.379999999999998894e-01,1.121554256653365875e-02
6.100000000000000000e+01,4.385555555555558094e-01,1.121914699338854779e-02
6.200000000000000000e+01,4.439444444444443638e-01,1.118560996863248412e-02
6.300000000000000000e+01,4.490000000000000102e-01,1.167417218890899958e-02
6.400000000000000000e+01,4.566666666666668317e-01,1.184571600429121588e-02
6.500000000000000000e+01,4.602222222222221992e-01,1.170568079878154394e-02
6.600000000000000000e+01,4.622222222222222010e-01,1.192258982554328037e-02
6.700000000000000000e+01,4.697222222222222632e-01,1.209105755670305746e-02
6.800000000000000000e+01,4.713888888888888573e-01,1.219577314958135081e-02
6.900000000000000000e+01,4.728888888888889142e-01,1.238110866812224681e-02
7.000000000000000000e+01,4.742222222222223227e-01,1.219707514018457742e-02
7.100000000000000000e+01,4.777777777777779122e-01,1.211951797925077054e-02
7.200000000000000000e+01,4.808888888888889768e-01,1.218588537895936783e-02
7.300000000000000000e+01,4.840000000000000413e-01,1.189337402417885853e-02
7.400000000000000000e+01,4.826111111111110463e-01,1.169643160736123788e-02
7.500000000000000000e+01,4.828888888888888675e-01,1.178790968810055143e-02
7.600000000000000000e+01,4.839444444444443993e-01,1.184360404564942411e-02
7.700000000000000000e+01,4.847222222222222210e-01,1.166464929648021974e-02
7.800000000000000000e+01,4.872222222222220567e-01,1.162678368102856331e-02
7.900000000000000000e+01,4.888888888888888729e-01,1.187720090065701520e-02
8.000000000000000000e+01,4.926111111111112772e-01,1.259875924716006602e-02
8.100000000000000000e+01,5.000000000000001110e-01,1.286132109259828515e-02
8.200000000000000000e+01,5.109444444444444233e-01,1.376151706215022683e-02
8.300000000000000000e+01,5.130000000000002336e-01,1.432691932286737913e-02
8.400000000000000000e+01,5.106666666666666021e-01,1.395820038632098435e-02
8.500000000000000000e+01,5.137222222222220802e-01,1.414659907653068906e-02
8.600000000000000000e+01,5.160555555555553786e-01,1.414254918785379754e-02
8.700000000000000000e+01,5.203888888888890119e-01,1.433119170046774637e-02
8.800000000000000000e+01,5.236111111111112493e-01,1.448229549194634223e-02
8.900000000000000000e+01,5.263333333333332087e-01,1.423927363246619594e-02
9.000000000000000000e+01,5.301111111111109775e-01,1.451546216884975690e-02
9.100000000000000000e+01,5.349999999999999201e-01,1.461195603809630969e-02
9.200000000000000000e+01,5.389444444444444482e-01,1.488256395506309081e-02
9.300000000000000000e+01,5.434444444444446187e-01,1.457195429075495638e-02
9.400000000000000000e+01,5.452777777777775281e-01,1.469134602914750655e-02
9.500000000000000000e+01,5.451111111111113239e-01,1.452674842327375190e-02
9.600000000000000000e+01,5.513888888888890394e-01,1.448463958649358861e-02
9.700000000000000000e+01,5.542777777777778692e-01,1.461921089390579367e-02
9.800000000000000000e+01,5.531666666666663623e-01,1.512484159696667399e-02
9.900000000000000000e+01,5.583888888888892676e-01,1.504714709845255197e-02
1.000000000000000000e+02,5.599444444444440228e-01,1.511852248806814548e-02
1.010000000000000000e+02,5.681111111111110112e-01,1.541796691213545914e-02
1.020000000000000000e+02,5.737222222222220225e-01,1.532947918550285962e-02
1.030000000000000000e+02,5.767222222222223582e-01,1.525537650619213613e-02
1.040000000000000000e+02,5.850555555555555509e-01,1.540296087457549735e-02
1.050000000000000000e+02,5.939444444444444970e-01,1.562525950401788891e-02
1.060000000000000000e+02,5.962777777777777954e-01,1.460742560193442965e-02
1.070000000000000000e+02,5.953333333333332700e-01,1.487887723097145939e-02
1.080000000000000000e+02,5.949444444444444979e-01,1.459517402905054738e-02
1.090000000000000000e+02,5.981666666666664023e-01,1.479177595160463196e-02
1.100000000000000000e+02,5.964444444444443327e-01,1.484186604353782135e-02
1.110000000000000000e+02,5.988888888888889150e-01,1.510436941115523603e-02
1.120000000000000000e+02,5.980555555555556735e-01,1.477827380119917447e-02
1.130000000000000000e+02,6.002777777777776880e-01,1.495515415508877344e-02
1.140000000000000000e+02,6.038333333333333330e-01,1.514715778253098236e-02
1.150000000000000000e+02,6.085000000000001519e-01,1.526948360716987897e-02
1.160000000000000000e+02,6.125555555555554088e-01,1.538991572988102595e-02
1.170000000000000000e+02,6.130000000000002114e-01,1.602606287763855622e-02
1.180000000000000000e+02,6.164444444444445725e-01,1.677500344979817801e-02
1.190000000000000000e+02,6.096111111111108816e-01,1.652585983269482667e-02
1.200000000000000000e+02,6.164444444444443505e-01,1.691918335594536776e-02
1.210000000000000000e+02,6.196111111111110015e-01,1.668969797565307903e-02
1.220000000000000000e+02,6.205555555555553049e-01,1.697538159355816562e-02
1.230000000000000000e+02,6.193333333333335133e-01,1.705555193630074046e-02
1.240000000000000000e+02,6.245555555555555305e-01,1.653805562787286770e-02
1.250000000000000000e+02,6.304444444444442519e-01,1.684011231304736317e-02
1.260000000000000000e+02,6.314999999999998392e-01,1.699383602848288793e-02
1.270000000000000000e+02,6.315555555555554257e-01,1.743185674647510647e-02
1.280000000000000000e+02,6.325555555555555376e-01,1.751525261233974340e-02
1.290000000000000000e+02,6.372222222222221344e-01,1.798052787645705239e-02
1.300000000000000000e+02,6.430555555555553804e-01,1.805724351084285820e-02
1.310000000000000000e+02,6.499444444444442137e-01,1.827304818916255374e-02
1.320000000000000000e+02,6.543888888888890198e-01,1.829225954493482117e-02
