# kon = 1.000000
#              p = 0.900000
#              R = 1.000000
#              tmax  = 10000
#              teq = 0 
#              L  = 200
#              M  = 100
#              run time 2412.765110 seconds
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.444444444444440256e-02,1.438019900616087365e-03
2.000000000000000000e+00,5.899999999999989975e-02,1.891795149821694916e-03
3.000000000000000000e+00,7.611111111111099059e-02,2.215963408353236689e-03
4.000000000000000000e+00,8.949999999999988520e-02,2.261998187989799382e-03
5.000000000000000000e+00,1.056111111111110584e-01,2.615829070943868039e-03
6.000000000000000000e+00,1.183888888888888491e-01,3.025299699468622736e-03
7.000000000000000000e+00,1.278333333333332711e-01,3.081701269761457588e-03
8.000000000000000000e+00,1.379999999999999283e-01,3.277043232195603339e-03
9.000000000000000000e+00,1.506666666666666987e-01,3.623721571077358899e-03
1.000000000000000000e+01,1.622777777777777430e-01,4.028674229741431058e-03
1.100000000000000000e+01,1.716111111111111032e-01,4.212631651604347403e-03
1.200000000000000000e+01,1.798333333333333173e-01,4.812313809128708833e-03
1.300000000000000000e+01,1.897222222222221810e-01,4.772202819776880621e-03
1.400000000000000000e+01,1.979999999999998983e-01,4.999086336274946932e-03
1.500000000000000000e+01,2.062222222222221402e-01,5.111883999533965370e-03
1.600000000000000000e+01,2.127222222222220904e-01,4.960520059354590200e-03
1.700000000000000000e+01,2.201666666666665384e-01,5.059311791387157559e-03
1.800000000000000000e+01,2.283888888888887525e-01,5.365582476175532849e-03
1.900000000000000000e+01,2.332777777777778061e-01,5.617155710108538355e-03
2.000000000000000000e+01,2.378888888888887609e-01,5.709738269930689572e-03
2.100000000000000000e+01,2.486111111111110605e-01,5.828503291350530142e-03
2.200000000000000000e+01,2.528333333333334099e-01,5.828566835683082065e-03
2.300000000000000000e+01,2.570555555555555372e-01,6.343488447141079796e-03
2.400000000000000000e+01,2.681666666666666088e-01,6.139255896520598790e-03
2.500000000000000000e+01,2.780555555555555003e-01,6.667303210351650453e-03
2.600000000000000000e+01,2.802777777777777923e-01,6.537817338803183879e-03
2.700000000000000000e+01,2.897222222222221588e-01,6.783865662978101271e-03
2.800000000000000000e+01,2.941111111111111565e-01,7.040368607072844225e-03
2.900000000000000000e+01,2.977777777777778079e-01,7.380320846851386000e-03
3.000000000000000000e+01,3.016666666666666385e-01,7.164513026967028395e-03
3.100000000000000000e+01,3.067222222222222294e-01,7.186791296246363044e-03
3.200000000000000000e+01,3.141111111111110632e-01,7.488847675455339963e-03
3.300000000000000000e+01,3.187777777777777155e-01,7.383991693747584892e-03
3.400000000000000000e+01,3.201666666666667105e-01,7.540694125956479317e-03
3.500000000000000000e+01,3.258888888888888946e-01,7.091213481624658414e-03
3.600000000000000000e+01,3.321111111111110792e-01,7.221615359118881139e-03
3.700000000000000000e+01,3.401666666666665617e-01,7.102362239615496800e-03
3.800000000000000000e+01,3.432777777777776818e-01,7.148035644864043740e-03
3.900000000000000000e+01,3.513888888888888618e-01,7.076031094433002204e-03
4.000000000000000000e+01,3.555555555555555136e-01,7.760695526931102664e-03
4.100000000000000000e+01,3.583888888888888680e-01,7.872633879301822735e-03
4.200000000000000000e+01,3.609444444444445121e-01,7.893760233075485661e-03
4.300000000000000000e+01,3.678333333333331789e-01,8.013220172369172473e-03
4.400000000000000000e+01,3.709444444444442990e-01,8.205634544116923237e-03
4.500000000000000000e+01,3.691111111111110565e-01,8.375198541962091889e-03
4.600000000000000000e+01,3.782777777777778239e-01,8.355191703070717624e-03
4.700000000000000000e+01,3.793888888888886646e-01,8.140090923749782395e-03
4.800000000000000000e+01,3.852222222222223547e-01,8.546250350986002442e-03
4.900000000000000000e+01,3.875555555555555420e-01,8.399412089949518517e-03
5.000000000000000000e+01,3.905000000000000693e-01,8.673891219567426286e-03
5.100000000000000000e+01,3.993333333333333734e-01,8.992891568646436615e-03
5.200000000000000000e+01,4.003888888888890718e-01,9.407527521834525841e-03
5.300000000000000000e+01,4.048333333333335449e-01,9.406346360402207535e-03
5.400000000000000000e+01,4.097222222222222099e-01,9.500934002169485887e-03
5.500000000000000000e+01,4.113888888888889150e-01,9.288043223068045973e-03
5.600000000000000000e+01,4.121666666666666812e-01,9.114394733498473386e-03
5.700000000000000000e+01,4.210555555555556828e-01,9.638302896052265006e-03
5.800000000000000000e+01,4.211666666666665781e-01,9.806364461441218275e-03
5.900000000000000000e+01,4.241111111111111054e-01,9.845792483575388845e-03
6.000000000000000000e+01,4.303333333333332344e-01,9.838956333290387740e-03
6.100000000000000000e+01,4.340555555555553613e-01,1.001839511801868796e-02
6.200000000000000000e+01,4.377777777777777102e-01,9.842901810410522798e-03
6.300000000000000000e+01,4.423888888888888871e-01,9.589621125640645019e-03
