# kon = 0.001000
#              p = 0.900000
#              R = 1.000000
#              tmax  = 10000
#              L  = 200
#              M  = 100
#              run time 1218.252290 seconds
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.466666666666662344e-02,1.274440085239081149e-03
2.000000000000000000e+00,5.422222222222214394e-02,2.083325925912757944e-03
3.000000000000000000e+00,6.194444444444436454e-02,2.312572988504469837e-03
4.000000000000000000e+00,6.816666666666655605e-02,2.194064664745873274e-03
5.000000000000000000e+00,7.388888888888880957e-02,2.540414081149707133e-03
6.000000000000000000e+00,7.938888888888878670e-02,2.954693901131334906e-03
7.000000000000000000e+00,8.183333333333321635e-02,2.905778619013508340e-03
8.000000000000000000e+00,8.866666666666658814e-02,3.144581858010441801e-03
9.000000000000000000e+00,8.988888888888882378e-02,3.391510825430511626e-03
1.000000000000000000e+01,9.122222222222216292e-02,3.631294025040703206e-03
1.100000000000000000e+01,9.022222222222216204e-02,3.506713138686574222e-03
1.200000000000000000e+01,9.127777777777769386e-02,3.452727495834826375e-03
1.300000000000000000e+01,9.361111111111102001e-02,3.902654209194456221e-03
1.400000000000000000e+01,9.538888888888878703e-02,3.921336853172573481e-03
1.500000000000000000e+01,9.849999999999996259e-02,4.294595368916151977e-03
1.600000000000000000e+01,1.002777777777777435e-01,4.383171381320229675e-03
1.700000000000000000e+01,1.012222222222221857e-01,4.634532218993509325e-03
1.800000000000000000e+01,1.004444444444443918e-01,4.513819657588744386e-03
1.900000000000000000e+01,1.009444444444443645e-01,4.265896197796000856e-03
2.000000000000000000e+01,1.007222222222221575e-01,4.117603732005687897e-03
2.100000000000000000e+01,1.007777777777777162e-01,3.935451407116822425e-03
2.200000000000000000e+01,1.005555555555554953e-01,4.115238168707272340e-03
2.300000000000000000e+01,1.018888888888888344e-01,4.069777195345352858e-03
2.400000000000000000e+01,1.064999999999999836e-01,4.503808402169967237e-03
2.500000000000000000e+01,1.045555555555554850e-01,4.529996048290866641e-03
2.600000000000000000e+01,1.057222222222221619e-01,4.186585721085858171e-03
2.700000000000000000e+01,1.047222222222221749e-01,4.034859674461132792e-03
2.800000000000000000e+01,1.021111111111110137e-01,3.917182787112993662e-03
2.900000000000000000e+01,1.018888888888888344e-01,3.644054857225551697e-03
3.000000000000000000e+01,1.014444444444444066e-01,3.761911124500681193e-03
3.100000000000000000e+01,1.028333333333332905e-01,3.433220961843193482e-03
3.200000000000000000e+01,1.048888888888888510e-01,3.903369864142558574e-03
3.300000000000000000e+01,1.089444444444443855e-01,4.158803691946537373e-03
3.400000000000000000e+01,1.099444444444443586e-01,4.512872535150811056e-03
3.500000000000000000e+01,1.099999999999999867e-01,4.693704741196538105e-03
3.600000000000000000e+01,1.060555555555555418e-01,4.811954634803553704e-03
3.700000000000000000e+01,1.061111111111110866e-01,4.670963630191088747e-03
3.800000000000000000e+01,1.044999999999999263e-01,4.562795737075198317e-03
3.900000000000000000e+01,1.037777777777777605e-01,4.327545992937296970e-03
4.000000000000000000e+01,1.032777777777776906e-01,4.346912484528316425e-03
4.100000000000000000e+01,1.031111111111110840e-01,4.337832422242332911e-03
4.200000000000000000e+01,1.050555555555555270e-01,4.452142638558885535e-03
4.300000000000000000e+01,1.061111111111110172e-01,4.619136256172404718e-03
4.400000000000000000e+01,1.058888888888888519e-01,4.490607481795258829e-03
4.500000000000000000e+01,1.028333333333332905e-01,3.898792943944713509e-03
4.600000000000000000e+01,1.058888888888888519e-01,3.679959071162626581e-03
4.700000000000000000e+01,1.073333333333333361e-01,3.695910319044517969e-03
4.800000000000000000e+01,1.043333333333333057e-01,3.774164939116243962e-03
4.900000000000000000e+01,1.058888888888888796e-01,3.962649693398673061e-03
5.000000000000000000e+01,1.068333333333332663e-01,3.723345601624405109e-03
5.100000000000000000e+01,1.089444444444444271e-01,3.836870348874726888e-03
5.200000000000000000e+01,1.071666666666666184e-01,3.901008891347258669e-03
5.300000000000000000e+01,1.077777777777777363e-01,3.998456492321463170e-03
5.400000000000000000e+01,1.060000000000000109e-01,4.095827446211058355e-03
5.500000000000000000e+01,1.067222222222221906e-01,3.970800056212821748e-03
5.600000000000000000e+01,1.053333333333332927e-01,4.291766449756938100e-03
5.700000000000000000e+01,1.081666666666665916e-01,4.413402007969658217e-03
5.800000000000000000e+01,1.069444444444444531e-01,4.662282993990108336e-03
5.900000000000000000e+01,1.116111111111110638e-01,4.544767035548401800e-03
6.000000000000000000e+01,1.106666666666666077e-01,4.421245006489394822e-03
6.100000000000000000e+01,1.094999999999999446e-01,4.196776393705700138e-03
6.200000000000000000e+01,1.102222222222222076e-01,4.119900514200989204e-03
6.300000000000000000e+01,1.085555555555555302e-01,4.132392366011082910e-03
6.400000000000000000e+01,1.092777777777776960e-01,4.461809824900681357e-03
6.500000000000000000e+01,1.056666666666666449e-01,4.544688936645080793e-03
6.600000000000000000e+01,1.083333333333332538e-01,4.654415134784775643e-03
6.700000000000000000e+01,1.135555555555555068e-01,4.892246321892845112e-03
6.800000000000000000e+01,1.113333333333333397e-01,4.895777974470312197e-03
6.900000000000000000e+01,1.105555555555555042e-01,4.703885969055429314e-03
7.000000000000000000e+01,1.099999999999998895e-01,4.820865144425920575e-03
7.100000000000000000e+01,1.116111111111110499e-01,4.755175867501031453e-03
7.200000000000000000e+01,1.117777777777777121e-01,4.580069545000056350e-03
7.300000000000000000e+01,1.126666666666665817e-01,4.404739310681362978e-03
7.400000000000000000e+01,1.099444444444444002e-01,4.669506411116360056e-03
7.500000000000000000e+01,1.076666666666666050e-01,4.083828390247029420e-03
7.600000000000000000e+01,1.085555555555555302e-01,3.950636766927268645e-03
7.700000000000000000e+01,1.082777777777777367e-01,4.496565905029259111e-03
7.800000000000000000e+01,1.059444444444444383e-01,4.557760306592008835e-03
7.900000000000000000e+01,1.071111111111110736e-01,4.600107352477874126e-03
8.000000000000000000e+01,1.133888888888889002e-01,4.483918452799740342e-03
8.100000000000000000e+01,1.159999999999999920e-01,4.726651517501712606e-03
8.200000000000000000e+01,1.152777777777777568e-01,4.472394751675528440e-03
8.300000000000000000e+01,1.153333333333333433e-01,4.350478900841453153e-03
8.400000000000000000e+01,1.159999999999999920e-01,4.620325465528095019e-03
8.500000000000000000e+01,1.153888888888889158e-01,4.417875446047581610e-03
8.600000000000000000e+01,1.157222222222221986e-01,4.135852726799853565e-03
8.700000000000000000e+01,1.156666666666665982e-01,4.029505376624644732e-03
8.800000000000000000e+01,1.202222222222221748e-01,3.994224225114788134e-03
8.900000000000000000e+01,1.202777777777778029e-01,4.411247548967480066e-03
9.000000000000000000e+01,1.186111111111110561e-01,4.434276563541712443e-03
9.100000000000000000e+01,1.213888888888888795e-01,4.583501680409966458e-03
9.200000000000000000e+01,1.197222222222221744e-01,4.622392491522003995e-03
9.300000000000000000e+01,1.195555555555555816e-01,4.586265055630105517e-03
9.400000000000000000e+01,1.142222222222221834e-01,4.538803888772980667e-03
9.500000000000000000e+01,1.151666666666666394e-01,4.864113358612451136e-03
9.600000000000000000e+01,1.138888888888888451e-01,4.690744761735932307e-03
9.700000000000000000e+01,1.119444444444444436e-01,4.763139720814412933e-03
9.800000000000000000e+01,1.167777777777777859e-01,5.025846774670826231e-03
9.900000000000000000e+01,1.188333333333332908e-01,4.891978190597738932e-03
1.000000000000000000e+02,1.234999999999999432e-01,4.898258067799759682e-03
1.010000000000000000e+02,1.248333333333333656e-01,4.989157998186087746e-03
1.020000000000000000e+02,1.232222222222221636e-01,5.080451520713586550e-03
1.030000000000000000e+02,1.265555555555555323e-01,5.089070836145693708e-03
1.040000000000000000e+02,1.233333333333333365e-01,4.704214028892565388e-03
1.050000000000000000e+02,1.215000000000000524e-01,4.576951786322528901e-03
1.060000000000000000e+02,1.188888888888888773e-01,4.505141096158510675e-03
1.070000000000000000e+02,1.184444444444444078e-01,4.532380074067317299e-03
1.080000000000000000e+02,1.218333333333333213e-01,4.699786572511618042e-03
1.090000000000000000e+02,1.232777777777777362e-01,4.853212630774194139e-03
1.100000000000000000e+02,1.226111111111110596e-01,4.770184534567520687e-03
1.110000000000000000e+02,1.229444444444444118e-01,5.032398122585049309e-03
1.120000000000000000e+02,1.204444444444444789e-01,4.942808718197715633e-03
1.130000000000000000e+02,1.231666666666666465e-01,4.848988057851368917e-03
1.140000000000000000e+02,1.214444444444444937e-01,4.927887384475629871e-03
1.150000000000000000e+02,1.194999999999999812e-01,4.793575304251605253e-03
1.160000000000000000e+02,1.186666666666666703e-01,4.481456994117367400e-03
1.170000000000000000e+02,1.216111111111110726e-01,5.112859000646686677e-03
1.180000000000000000e+02,1.213333333333333347e-01,5.299499161055192670e-03
1.190000000000000000e+02,1.191111111111110982e-01,4.990311601147090319e-03
1.200000000000000000e+02,1.198888888888888365e-01,4.937998294905926802e-03
1.210000000000000000e+02,1.203888888888888786e-01,4.660746906708737938e-03
1.220000000000000000e+02,1.207222222222222169e-01,4.898888132859494787e-03
1.230000000000000000e+02,1.204444444444444096e-01,4.616716806787489989e-03
1.240000000000000000e+02,1.202777777777777474e-01,4.549708307025006511e-03
1.250000000000000000e+02,1.189444444444443666e-01,4.331976283235920364e-03
1.260000000000000000e+02,1.212222222222222173e-01,4.394426885763488486e-03
1.270000000000000000e+02,1.210555555555554719e-01,4.488871699637053334e-03
1.280000000000000000e+02,1.218888888888888938e-01,4.565585165259169673e-03
1.290000000000000000e+02,1.233888888888888674e-01,4.667523069566798313e-03
1.300000000000000000e+02,1.227777777777777080e-01,4.593003267182126266e-03
1.310000000000000000e+02,1.228888888888888670e-01,4.371117324742801978e-03
1.320000000000000000e+02,1.196666666666666157e-01,4.370510041710389676e-03
1.330000000000000000e+02,1.193333333333332497e-01,4.525974419331646112e-03
1.340000000000000000e+02,1.184444444444444355e-01,4.545300109609900531e-03
1.350000000000000000e+02,1.222777777777777075e-01,4.517794037244613099e-03
1.360000000000000000e+02,1.248333333333332684e-01,4.459318859574635738e-03
1.370000000000000000e+02,1.229444444444444812e-01,4.458765122738928346e-03
1.380000000000000000e+02,1.229444444444443840e-01,4.564797535839883527e-03
1.390000000000000000e+02,1.243888888888888961e-01,4.798980730257490328e-03
1.400000000000000000e+02,1.226666666666666045e-01,4.950794923077542903e-03
1.410000000000000000e+02,1.201111111111111129e-01,4.857080868989236203e-03
1.420000000000000000e+02,1.226111111111110735e-01,4.697816014771328749e-03
1.430000000000000000e+02,1.197777777777777192e-01,4.553739475406616208e-03
1.440000000000000000e+02,1.189444444444444915e-01,4.438951466670569383e-03
1.450000000000000000e+02,1.188333333333333880e-01,4.560224572117929295e-03
1.460000000000000000e+02,1.212777777777777483e-01,4.870581251595652861e-03
1.470000000000000000e+02,1.202777777777777612e-01,4.482734367259275446e-03
1.480000000000000000e+02,1.243333333333333512e-01,4.761457915542409436e-03
1.490000000000000000e+02,1.223888888888888943e-01,4.688082474098615934e-03
1.500000000000000000e+02,1.213333333333333069e-01,4.858313480678578059e-03
1.510000000000000000e+02,1.211111111111111277e-01,5.095386439021376904e-03
1.520000000000000000e+02,1.235000000000000125e-01,4.992497457605513632e-03
1.530000000000000000e+02,1.226111111111111290e-01,4.876407679004274819e-03
1.540000000000000000e+02,1.236111111111110883e-01,5.196375161092088926e-03
1.550000000000000000e+02,1.207222222222221891e-01,4.929662673456884463e-03
1.560000000000000000e+02,1.227777777777777635e-01,4.765811889170926997e-03
1.570000000000000000e+02,1.241666666666667029e-01,4.793498039719025147e-03
1.580000000000000000e+02,1.235555555555555574e-01,5.247644974441178882e-03
1.590000000000000000e+02,1.260555555555555596e-01,5.214352817813729286e-03
1.600000000000000000e+02,1.277777777777777679e-01,5.657945358432896373e-03
1.610000000000000000e+02,1.272777777777777120e-01,5.909865679157099740e-03
1.620000000000000000e+02,1.248333333333333101e-01,5.670725670461377113e-03
1.630000000000000000e+02,1.247777777777777236e-01,5.296411550157521103e-03
1.640000000000000000e+02,1.236666666666666886e-01,5.748118317982926426e-03
1.650000000000000000e+02,1.258333333333333248e-01,5.306864294663592684e-03
1.660000000000000000e+02,1.254999999999999449e-01,4.880102584430771016e-03
1.670000000000000000e+02,1.267222222222221806e-01,5.088534073025912166e-03
1.680000000000000000e+02,1.235555555555555296e-01,4.892750999762712251e-03
1.690000000000000000e+02,1.214999999999999553e-01,4.659157317968587800e-03
1.700000000000000000e+02,1.213888888888888795e-01,4.666914675949476385e-03
1.710000000000000000e+02,1.255555555555555314e-01,4.842583740520199978e-03
1.720000000000000000e+02,1.256666666666666765e-01,4.910168335853644719e-03
1.730000000000000000e+02,1.267777777777777948e-01,4.866349558415564505e-03
1.740000000000000000e+02,1.295000000000000040e-01,4.962013107003454201e-03
1.750000000000000000e+02,1.263333333333333253e-01,4.953250585022393564e-03
1.760000000000000000e+02,1.243888888888888267e-01,5.129733586324601753e-03
1.770000000000000000e+02,1.222222222222221766e-01,4.950370979987881587e-03
1.780000000000000000e+02,1.215555555555555556e-01,4.746200559719998546e-03
1.790000000000000000e+02,1.206666666666666859e-01,4.606141900753443416e-03
1.800000000000000000e+02,1.212777777777778038e-01,4.765523690989554445e-03
1.810000000000000000e+02,1.221111111111111008e-01,4.579867376375128599e-03
1.820000000000000000e+02,1.237222222222222057e-01,4.634049371796433378e-03
1.830000000000000000e+02,1.235555555555555435e-01,4.304835065164705141e-03
1.840000000000000000e+02,1.239999999999999714e-01,4.618721965283533772e-03
1.850000000000000000e+02,1.249444444444444136e-01,4.439229579472012306e-03
1.860000000000000000e+02,1.265555555555555600e-01,4.535579508892053149e-03
1.870000000000000000e+02,1.280555555555555614e-01,4.582154730616222645e-03
1.880000000000000000e+02,1.297222222222221832e-01,4.995290992401285601e-03
1.890000000000000000e+02,1.317222222222221850e-01,5.351413220523166744e-03
1.900000000000000000e+02,1.328333333333333033e-01,5.368572815383438127e-03
1.910000000000000000e+02,1.316666666666667096e-01,5.163678944988115208e-03
1.920000000000000000e+02,1.328333333333333310e-01,5.121423774838543101e-03
1.930000000000000000e+02,1.326111111111111518e-01,4.916371617010173098e-03
1.940000000000000000e+02,1.317777777777777715e-01,5.296213415564922887e-03
1.950000000000000000e+02,1.316666666666666541e-01,5.356719559996064514e-03
1.960000000000000000e+02,1.351111111111110985e-01,5.221560241730884531e-03
1.970000000000000000e+02,1.332222222222221863e-01,4.968406357011779378e-03
1.980000000000000000e+02,1.355555555555555403e-01,5.217491947499508856e-03
1.990000000000000000e+02,1.334444444444444211e-01,5.528813414990396691e-03
2.000000000000000000e+02,1.345555555555555394e-01,5.553099457082225077e-03
2.010000000000000000e+02,1.381111111111111012e-01,5.274572125880079738e-03
