1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02
1.000000000000000000e+00,2.666927540000000096e+00,7.040581510573417745e+00,1.901151779117359553e+01,5.199596220934712676e+01,1.438829097407539450e+02,4.018550613728589838e+02,1.309058823529411711e+03
0.000000000000000000e+00,9.429012336345473644e-01,3.538072508464942256e+00,1.094189636067255300e+01,3.219198825457716140e+01,9.255301615221605971e+01,2.641087774816205638e+02,7.496567426722112941e+02
0.000000000000000000e+00,9.429012336345473950e-05,3.676830865943891535e-04,1.330615307616155474e-03,5.873250963301566985e-03,4.217068330022256950e-02,8.380774540825913776e-01,1.285650707108260633e+02
