# kon = 0.100000
#              p = 0.500000
#              R = 1.000000
#              tmax  = 1000
#              L  = 10
#              M  = 2000
#              run time 87.229311 seconds
#              columns: time,dx2,dx2_err
#              
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.688999999999965307e-01,6.385639748686124627e-03
2.000000000000000000e+00,4.544000000000003592e-01,9.989009960952146064e-03
3.000000000000000000e+00,6.055000000000051452e-01,1.331971752703478735e-02
4.000000000000000000e+00,7.217000000000077797e-01,1.630412693154710199e-02
5.000000000000000000e+00,7.972000000000077913e-01,1.665821358969808361e-02
6.000000000000000000e+00,9.054000000000065329e-01,1.850149777720705435e-02
7.000000000000000000e+00,9.877000000000054625e-01,1.991317039047266896e-02
8.000000000000000000e+00,1.053600000000006309e+00,2.112021590798729073e-02
9.000000000000000000e+00,1.139200000000005319e+00,2.250981297123543293e-02
1.000000000000000000e+01,1.220600000000002128e+00,2.384675701222276067e-02
1.100000000000000000e+01,1.270600000000000840e+00,2.533945184884622490e-02
1.200000000000000000e+01,1.330700000000002436e+00,2.620741793843869849e-02
1.300000000000000000e+01,1.391500000000001958e+00,2.735276722746718750e-02
1.400000000000000000e+01,1.430800000000000960e+00,2.771471955477806948e-02
1.500000000000000000e+01,1.479800000000000892e+00,2.794523179363512730e-02
1.600000000000000000e+01,1.544499999999998874e+00,2.943993673566567756e-02
1.700000000000000000e+01,1.575100000000003275e+00,2.921061442352774692e-02
1.800000000000000000e+01,1.611500000000002375e+00,3.002671935127121036e-02
1.900000000000000000e+01,1.677400000000003333e+00,3.091382570954305520e-02
2.000000000000000000e+01,1.724800000000002109e+00,3.157993793534105698e-02
2.100000000000000000e+01,1.753499999999999392e+00,3.213921086461208471e-02
2.200000000000000000e+01,1.791900000000003157e+00,3.355647769060410984e-02
2.300000000000000000e+01,1.839800000000004099e+00,3.449649228544843238e-02
2.400000000000000000e+01,1.890200000000000324e+00,3.583785679975858701e-02
2.500000000000000000e+01,1.935200000000001808e+00,3.693806275375022957e-02
2.600000000000000000e+01,1.990500000000001046e+00,3.716268121381993000e-02
2.700000000000000000e+01,2.047299999999998121e+00,3.922590158301007129e-02
2.800000000000000000e+01,2.097400000000003040e+00,4.046549913197670240e-02
2.900000000000000000e+01,2.141199999999997328e+00,4.154577331089173708e-02
3.000000000000000000e+01,2.192099999999999937e+00,4.286652301038631346e-02
3.100000000000000000e+01,2.242299999999999738e+00,4.349293454114125379e-02
3.200000000000000000e+01,2.250199999999998202e+00,4.281728599526106460e-02
3.300000000000000000e+01,2.310599999999999543e+00,4.466949540794017126e-02
3.400000000000000000e+01,2.322499999999996678e+00,4.525358411220035959e-02
3.500000000000000000e+01,2.351399999999997714e+00,4.583098318823222023e-02
3.600000000000000000e+01,2.409699999999998621e+00,4.757018977258770792e-02
3.700000000000000000e+01,2.443000000000001393e+00,4.681319792537121105e-02
3.800000000000000000e+01,2.458599999999997454e+00,4.789387246819788030e-02
3.900000000000000000e+01,2.494000000000000661e+00,4.875081537779651225e-02
4.000000000000000000e+01,2.543999999999997819e+00,4.945272489964542412e-02
4.100000000000000000e+01,2.578300000000000036e+00,4.916883723457352029e-02
4.200000000000000000e+01,2.619699999999998141e+00,4.936816742598433561e-02
4.300000000000000000e+01,2.624299999999996302e+00,5.083281179513862713e-02
4.400000000000000000e+01,2.652800000000002711e+00,5.153878229062098387e-02
4.500000000000000000e+01,2.677899999999997505e+00,5.223213373968178808e-02
4.600000000000000000e+01,2.733199999999996077e+00,5.385655837500225723e-02
4.700000000000000000e+01,2.788599999999994861e+00,5.548671030075576216e-02
4.800000000000000000e+01,2.843499999999997474e+00,5.641403969757906312e-02
4.900000000000000000e+01,2.870099999999999429e+00,5.726057103277962940e-02
5.000000000000000000e+01,2.876200000000004753e+00,5.723317901357605209e-02
5.100000000000000000e+01,2.896900000000000919e+00,5.739107243291385191e-02
5.200000000000000000e+01,2.952799999999991432e+00,5.794899550466770660e-02
5.300000000000000000e+01,2.984899999999998332e+00,6.003095863802269255e-02
5.400000000000000000e+01,3.036700000000000621e+00,6.233744103666759989e-02
5.500000000000000000e+01,3.093100000000000627e+00,6.437341217459276177e-02
5.600000000000000000e+01,3.154199999999996340e+00,6.507404382701290069e-02
5.700000000000000000e+01,3.162199999999997235e+00,6.550882062745422285e-02
5.800000000000000000e+01,3.181099999999994488e+00,6.546076225495670031e-02
5.900000000000000000e+01,3.212599999999995237e+00,6.720342714475210921e-02
6.000000000000000000e+01,3.246499999999993058e+00,6.810924221425462832e-02
6.100000000000000000e+01,3.300299999999988909e+00,6.977764652809687052e-02
6.200000000000000000e+01,3.318899999999994854e+00,6.929690754283344967e-02
6.300000000000000000e+01,3.356199999999994521e+00,7.068380847124743072e-02
6.400000000000000000e+01,3.384999999999999787e+00,7.232598080911176175e-02
6.500000000000000000e+01,3.407499999999997975e+00,7.306149379118952181e-02
6.600000000000000000e+01,3.445999999999997065e+00,7.457212615984648574e-02
6.700000000000000000e+01,3.495799999999999130e+00,7.701072120166144175e-02
6.800000000000000000e+01,3.539199999999995683e+00,7.811511812703125779e-02
6.900000000000000000e+01,3.565899999999995185e+00,7.914485829793356519e-02
7.000000000000000000e+01,3.612399999999994726e+00,8.054590691028315486e-02
7.100000000000000000e+01,3.632700000000000262e+00,8.136347678780672665e-02
7.200000000000000000e+01,3.665199999999997793e+00,8.200777085130411814e-02
7.300000000000000000e+01,3.672499999999994991e+00,8.222397384583128577e-02
7.400000000000000000e+01,3.681099999999998929e+00,8.313171112758335757e-02
7.500000000000000000e+01,3.750100000000001543e+00,8.477726697057391680e-02
7.600000000000000000e+01,3.741499999999994053e+00,8.352148750471319327e-02
7.700000000000000000e+01,3.771999999999996689e+00,8.446649039707967987e-02
7.800000000000000000e+01,3.763999999999996238e+00,8.408919074411362604e-02
7.900000000000000000e+01,3.815199999999999481e+00,8.611947793617916180e-02
8.000000000000000000e+01,3.846199999999997399e+00,8.672031353725576097e-02
8.100000000000000000e+01,3.894399999999996531e+00,8.736248805980774412e-02
8.200000000000000000e+01,3.900299999999996103e+00,8.780444154483316166e-02
8.300000000000000000e+01,3.931300000000002459e+00,8.739262071250636366e-02
8.400000000000000000e+01,3.964500000000001911e+00,8.947927064409919029e-02
8.500000000000000000e+01,3.966199999999988624e+00,9.049037948865097658e-02
8.600000000000000000e+01,3.975300000000001610e+00,9.076929522145679718e-02
8.700000000000000000e+01,4.015999999999995573e+00,9.141603798021416538e-02
8.800000000000000000e+01,4.025499999999997414e+00,9.171970821475591840e-02
8.900000000000000000e+01,4.075900000000001633e+00,9.334103917891643787e-02
9.000000000000000000e+01,4.133299999999998420e+00,9.521494396889576550e-02
9.100000000000000000e+01,4.176399999999994783e+00,9.714577458644310659e-02
9.200000000000000000e+01,4.199499999999997790e+00,9.782254277517030139e-02
9.300000000000000000e+01,4.210399999999997256e+00,9.850393860145899294e-02
9.400000000000000000e+01,4.227999999999997982e+00,9.983149803544043299e-02
9.500000000000000000e+01,4.273000000000002352e+00,1.009913634921324466e-01
9.600000000000000000e+01,4.345699999999995455e+00,1.022579862651323557e-01
9.700000000000000000e+01,4.360999999999994436e+00,1.032258664289142924e-01
9.800000000000000000e+01,4.405899999999990158e+00,1.042073538431909918e-01
9.900000000000000000e+01,4.446999999999999176e+00,1.059583668239556797e-01
1.000000000000000000e+02,4.457600000000005558e+00,1.057548160605462362e-01
1.010000000000000000e+02,4.495800000000003571e+00,1.079480948419194730e-01
1.020000000000000000e+02,4.564899999999998847e+00,1.109126412768174641e-01
1.030000000000000000e+02,4.593200000000001282e+00,1.120062358978285155e-01
1.040000000000000000e+02,4.593799999999995443e+00,1.114543887875210776e-01
1.050000000000000000e+02,4.653700000000001502e+00,1.131836037374670673e-01
1.060000000000000000e+02,4.700599999999998779e+00,1.138165182212138998e-01
1.070000000000000000e+02,4.724599999999991695e+00,1.145274526914839275e-01
1.080000000000000000e+02,4.752300000000004410e+00,1.154906591677439115e-01
1.090000000000000000e+02,4.718300000000001937e+00,1.150290074502950260e-01
1.100000000000000000e+02,4.756300000000005745e+00,1.172497128141476441e-01
1.110000000000000000e+02,4.811500000000009436e+00,1.179416121434667120e-01
1.120000000000000000e+02,4.792799999999996174e+00,1.177025661572418253e-01
1.130000000000000000e+02,4.812099999999993827e+00,1.182085309738681311e-01
1.140000000000000000e+02,4.858400000000004049e+00,1.191050574912747712e-01
1.150000000000000000e+02,4.877600000000007263e+00,1.187794137045638937e-01
1.160000000000000000e+02,4.902499999999996305e+00,1.204823508859279163e-01
1.170000000000000000e+02,4.942699999999993210e+00,1.230780579754169463e-01
1.180000000000000000e+02,5.018499999999991523e+00,1.240633663697708472e-01
1.190000000000000000e+02,5.046399999999998442e+00,1.254583736543724848e-01
1.200000000000000000e+02,5.082800000000007756e+00,1.267740197359066567e-01
1.210000000000000000e+02,5.130699999999994709e+00,1.292569098926631965e-01
1.220000000000000000e+02,5.165799999999993730e+00,1.303228881662774619e-01
1.230000000000000000e+02,5.251099999999988555e+00,1.335165322909489527e-01
1.240000000000000000e+02,5.306899999999992623e+00,1.348706646939953069e-01
1.250000000000000000e+02,5.344299999999999606e+00,1.352131604356613392e-01
1.260000000000000000e+02,5.370999999999992447e+00,1.346363973819858784e-01
1.270000000000000000e+02,5.396200000000004771e+00,1.354072109601258678e-01
1.280000000000000000e+02,5.420999999999998487e+00,1.346794694821745186e-01
1.290000000000000000e+02,5.429699999999988869e+00,1.357176073875457356e-01
1.300000000000000000e+02,5.451899999999991309e+00,1.362242386471657352e-01
1.310000000000000000e+02,5.461399999999994037e+00,1.375604413339824028e-01
1.320000000000000000e+02,5.495899999999991792e+00,1.388141620837011758e-01
1.330000000000000000e+02,5.536799999999995947e+00,1.397721105228074412e-01
1.340000000000000000e+02,5.555199999999997473e+00,1.404232761332677715e-01
1.350000000000000000e+02,5.593499999999993477e+00,1.423254329872212787e-01
1.360000000000000000e+02,5.604599999999989812e+00,1.431979379041468936e-01
1.370000000000000000e+02,5.636799999999993815e+00,1.444118515912044542e-01
1.380000000000000000e+02,5.697699999999993992e+00,1.473267706664344034e-01
1.390000000000000000e+02,5.693499999999997563e+00,1.463065236925547297e-01
1.400000000000000000e+02,5.707999999999990415e+00,1.458584519320014761e-01
1.410000000000000000e+02,5.789199999999985025e+00,1.471946387610636731e-01
1.420000000000000000e+02,5.838299999999989609e+00,1.491791424931782351e-01
1.430000000000000000e+02,5.872399999999996290e+00,1.497585360505365448e-01
1.440000000000000000e+02,5.896299999999991215e+00,1.505279148696351266e-01
1.450000000000000000e+02,5.901800000000005042e+00,1.510317793710972689e-01
1.460000000000000000e+02,5.923599999999989763e+00,1.526061647509694419e-01
1.470000000000000000e+02,5.944799999999996309e+00,1.529727965358546327e-01
1.480000000000000000e+02,5.950999999999988965e+00,1.533944572010346452e-01
1.490000000000000000e+02,5.992999999999992333e+00,1.559206705347303823e-01
1.500000000000000000e+02,6.008699999999987718e+00,1.576445119723485222e-01
1.510000000000000000e+02,6.073799999999994981e+00,1.593891363299264619e-01
1.520000000000000000e+02,6.121799999999987918e+00,1.620108711784489230e-01
1.530000000000000000e+02,6.128299999999977210e+00,1.627366570720931160e-01
1.540000000000000000e+02,6.115599999999981051e+00,1.615985715283402568e-01
1.550000000000000000e+02,6.132899999999993135e+00,1.628509097149901386e-01
1.560000000000000000e+02,6.120699999999988705e+00,1.624155957874739709e-01
1.570000000000000000e+02,6.156200000000009886e+00,1.614186506572275748e-01
1.580000000000000000e+02,6.225100000000002076e+00,1.628066184004816064e-01
1.590000000000000000e+02,6.293999999999998707e+00,1.655883510395579628e-01
1.600000000000000000e+02,6.344399999999999373e+00,1.672979806214049403e-01
1.610000000000000000e+02,6.334399999999985376e+00,1.660144220241120128e-01
1.620000000000000000e+02,6.397099999999989350e+00,1.690519618194358531e-01
1.630000000000000000e+02,6.444699999999992102e+00,1.688653041776192465e-01
